litmus,family,fenced,schedule,seed,issue_stall_percent,backpressure_percent,r0,r1,outcome,herd_allowed_outcomes,status,first_mismatch,cycles,simultaneous_bank_cycles,axi_wait_cycles,rvfi_trace,event_trace,enriched_trace
SB,store_buffering,false,0,33052,0,0,1,1,"1,1",4,PASS,none,113,0,19,build/coherent/rtl_litmus_traces/sb_00_rvfi.csv,build/coherent/rtl_litmus_traces/sb_00_events.csv,build/coherent/rtl_litmus_traces/sb_00_enriched.jsonl
SB,store_buffering,false,1,33183,10,0,1,1,"1,1",4,PASS,none,114,0,19,build/coherent/rtl_litmus_traces/sb_01_rvfi.csv,build/coherent/rtl_litmus_traces/sb_01_events.csv,build/coherent/rtl_litmus_traces/sb_01_enriched.jsonl
SB,store_buffering,false,2,33314,25,0,1,1,"1,1",4,PASS,none,118,0,14,build/coherent/rtl_litmus_traces/sb_02_rvfi.csv,build/coherent/rtl_litmus_traces/sb_02_events.csv,build/coherent/rtl_litmus_traces/sb_02_enriched.jsonl
SB,store_buffering,false,3,33445,40,0,1,1,"1,1",4,PASS,none,126,0,17,build/coherent/rtl_litmus_traces/sb_03_rvfi.csv,build/coherent/rtl_litmus_traces/sb_03_events.csv,build/coherent/rtl_litmus_traces/sb_03_enriched.jsonl
SB,store_buffering,false,4,33576,55,0,1,1,"1,1",4,PASS,none,141,0,13,build/coherent/rtl_litmus_traces/sb_04_rvfi.csv,build/coherent/rtl_litmus_traces/sb_04_events.csv,build/coherent/rtl_litmus_traces/sb_04_enriched.jsonl
SB,store_buffering,false,5,33707,0,25,1,1,"1,1",4,PASS,none,118,0,25,build/coherent/rtl_litmus_traces/sb_05_rvfi.csv,build/coherent/rtl_litmus_traces/sb_05_events.csv,build/coherent/rtl_litmus_traces/sb_05_enriched.jsonl
SB,store_buffering,false,6,33838,10,25,1,1,"1,1",4,PASS,none,125,0,33,build/coherent/rtl_litmus_traces/sb_06_rvfi.csv,build/coherent/rtl_litmus_traces/sb_06_events.csv,build/coherent/rtl_litmus_traces/sb_06_enriched.jsonl
SB,store_buffering,false,7,33969,25,25,1,1,"1,1",4,PASS,none,120,0,20,build/coherent/rtl_litmus_traces/sb_07_rvfi.csv,build/coherent/rtl_litmus_traces/sb_07_events.csv,build/coherent/rtl_litmus_traces/sb_07_enriched.jsonl
SB,store_buffering,false,8,34100,40,25,1,1,"1,1",4,PASS,none,128,0,18,build/coherent/rtl_litmus_traces/sb_08_rvfi.csv,build/coherent/rtl_litmus_traces/sb_08_events.csv,build/coherent/rtl_litmus_traces/sb_08_enriched.jsonl
SB,store_buffering,false,9,34231,55,25,1,1,"1,1",4,PASS,none,149,0,15,build/coherent/rtl_litmus_traces/sb_09_rvfi.csv,build/coherent/rtl_litmus_traces/sb_09_events.csv,build/coherent/rtl_litmus_traces/sb_09_enriched.jsonl
SB,store_buffering,false,10,34362,0,50,1,1,"1,1",4,PASS,none,120,0,33,build/coherent/rtl_litmus_traces/sb_10_rvfi.csv,build/coherent/rtl_litmus_traces/sb_10_events.csv,build/coherent/rtl_litmus_traces/sb_10_enriched.jsonl
SB,store_buffering,false,11,34493,10,50,1,1,"1,1",4,PASS,none,124,0,35,build/coherent/rtl_litmus_traces/sb_11_rvfi.csv,build/coherent/rtl_litmus_traces/sb_11_events.csv,build/coherent/rtl_litmus_traces/sb_11_enriched.jsonl
SB,store_buffering,false,12,34624,25,50,1,1,"1,1",4,PASS,none,135,0,40,build/coherent/rtl_litmus_traces/sb_12_rvfi.csv,build/coherent/rtl_litmus_traces/sb_12_events.csv,build/coherent/rtl_litmus_traces/sb_12_enriched.jsonl
SB,store_buffering,false,13,34755,40,50,1,1,"1,1",4,PASS,none,127,0,34,build/coherent/rtl_litmus_traces/sb_13_rvfi.csv,build/coherent/rtl_litmus_traces/sb_13_events.csv,build/coherent/rtl_litmus_traces/sb_13_enriched.jsonl
SB,store_buffering,false,14,34886,55,50,0,1,"0,1",4,PASS,none,159,0,30,build/coherent/rtl_litmus_traces/sb_14_rvfi.csv,build/coherent/rtl_litmus_traces/sb_14_events.csv,build/coherent/rtl_litmus_traces/sb_14_enriched.jsonl
SB,store_buffering,false,15,35017,0,75,1,1,"1,1",4,PASS,none,161,0,113,build/coherent/rtl_litmus_traces/sb_15_rvfi.csv,build/coherent/rtl_litmus_traces/sb_15_events.csv,build/coherent/rtl_litmus_traces/sb_15_enriched.jsonl
SB,store_buffering,false,16,35148,10,75,1,1,"1,1",4,PASS,none,149,0,89,build/coherent/rtl_litmus_traces/sb_16_rvfi.csv,build/coherent/rtl_litmus_traces/sb_16_events.csv,build/coherent/rtl_litmus_traces/sb_16_enriched.jsonl
SB,store_buffering,false,17,35279,25,75,1,1,"1,1",4,PASS,none,158,0,94,build/coherent/rtl_litmus_traces/sb_17_rvfi.csv,build/coherent/rtl_litmus_traces/sb_17_events.csv,build/coherent/rtl_litmus_traces/sb_17_enriched.jsonl
SB,store_buffering,false,18,35410,40,75,1,1,"1,1",4,PASS,none,186,0,113,build/coherent/rtl_litmus_traces/sb_18_rvfi.csv,build/coherent/rtl_litmus_traces/sb_18_events.csv,build/coherent/rtl_litmus_traces/sb_18_enriched.jsonl
SB,store_buffering,false,19,35541,55,75,1,1,"1,1",4,PASS,none,168,0,70,build/coherent/rtl_litmus_traces/sb_19_rvfi.csv,build/coherent/rtl_litmus_traces/sb_19_events.csv,build/coherent/rtl_litmus_traces/sb_19_enriched.jsonl
SB,store_buffering,false,20,35672,0,0,1,1,"1,1",4,PASS,none,113,0,19,build/coherent/rtl_litmus_traces/sb_20_rvfi.csv,build/coherent/rtl_litmus_traces/sb_20_events.csv,build/coherent/rtl_litmus_traces/sb_20_enriched.jsonl
SB,store_buffering,false,21,35803,10,0,1,1,"1,1",4,PASS,none,116,0,19,build/coherent/rtl_litmus_traces/sb_21_rvfi.csv,build/coherent/rtl_litmus_traces/sb_21_events.csv,build/coherent/rtl_litmus_traces/sb_21_enriched.jsonl
SB,store_buffering,false,22,35934,25,0,1,1,"1,1",4,PASS,none,119,0,15,build/coherent/rtl_litmus_traces/sb_22_rvfi.csv,build/coherent/rtl_litmus_traces/sb_22_events.csv,build/coherent/rtl_litmus_traces/sb_22_enriched.jsonl
SB,store_buffering,false,23,36065,40,0,1,1,"1,1",4,PASS,none,126,0,15,build/coherent/rtl_litmus_traces/sb_23_rvfi.csv,build/coherent/rtl_litmus_traces/sb_23_events.csv,build/coherent/rtl_litmus_traces/sb_23_enriched.jsonl
SB,store_buffering,false,24,36196,55,0,1,1,"1,1",4,PASS,none,131,0,16,build/coherent/rtl_litmus_traces/sb_24_rvfi.csv,build/coherent/rtl_litmus_traces/sb_24_events.csv,build/coherent/rtl_litmus_traces/sb_24_enriched.jsonl
SB_FENCE,store_buffering,true,0,37151,0,0,1,1,"1,1",4,PASS,none,117,0,9,build/coherent/rtl_litmus_traces/sb_fence_00_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_00_events.csv,build/coherent/rtl_litmus_traces/sb_fence_00_enriched.jsonl
SB_FENCE,store_buffering,true,1,37282,10,0,1,1,"1,1",4,PASS,none,121,0,6,build/coherent/rtl_litmus_traces/sb_fence_01_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_01_events.csv,build/coherent/rtl_litmus_traces/sb_fence_01_enriched.jsonl
SB_FENCE,store_buffering,true,2,37413,25,0,1,1,"1,1",4,PASS,none,127,0,12,build/coherent/rtl_litmus_traces/sb_fence_02_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_02_events.csv,build/coherent/rtl_litmus_traces/sb_fence_02_enriched.jsonl
SB_FENCE,store_buffering,true,3,37544,40,0,1,1,"1,1",4,PASS,none,128,0,10,build/coherent/rtl_litmus_traces/sb_fence_03_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_03_events.csv,build/coherent/rtl_litmus_traces/sb_fence_03_enriched.jsonl
SB_FENCE,store_buffering,true,4,37675,55,0,1,1,"1,1",4,PASS,none,155,0,10,build/coherent/rtl_litmus_traces/sb_fence_04_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_04_events.csv,build/coherent/rtl_litmus_traces/sb_fence_04_enriched.jsonl
SB_FENCE,store_buffering,true,5,37806,0,25,1,1,"1,1",4,PASS,none,119,0,11,build/coherent/rtl_litmus_traces/sb_fence_05_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_05_events.csv,build/coherent/rtl_litmus_traces/sb_fence_05_enriched.jsonl
SB_FENCE,store_buffering,true,6,37937,10,25,1,1,"1,1",4,PASS,none,128,0,9,build/coherent/rtl_litmus_traces/sb_fence_06_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_06_events.csv,build/coherent/rtl_litmus_traces/sb_fence_06_enriched.jsonl
SB_FENCE,store_buffering,true,7,38068,25,25,1,1,"1,1",4,PASS,none,130,0,5,build/coherent/rtl_litmus_traces/sb_fence_07_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_07_events.csv,build/coherent/rtl_litmus_traces/sb_fence_07_enriched.jsonl
SB_FENCE,store_buffering,true,8,38199,40,25,1,1,"1,1",4,PASS,none,131,0,9,build/coherent/rtl_litmus_traces/sb_fence_08_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_08_events.csv,build/coherent/rtl_litmus_traces/sb_fence_08_enriched.jsonl
SB_FENCE,store_buffering,true,9,38330,55,25,1,1,"1,1",4,PASS,none,169,0,10,build/coherent/rtl_litmus_traces/sb_fence_09_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_09_events.csv,build/coherent/rtl_litmus_traces/sb_fence_09_enriched.jsonl
SB_FENCE,store_buffering,true,10,38461,0,50,1,1,"1,1",4,PASS,none,130,0,31,build/coherent/rtl_litmus_traces/sb_fence_10_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_10_events.csv,build/coherent/rtl_litmus_traces/sb_fence_10_enriched.jsonl
SB_FENCE,store_buffering,true,11,38592,10,50,1,1,"1,1",4,PASS,none,132,0,22,build/coherent/rtl_litmus_traces/sb_fence_11_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_11_events.csv,build/coherent/rtl_litmus_traces/sb_fence_11_enriched.jsonl
SB_FENCE,store_buffering,true,12,38723,25,50,1,1,"1,1",4,PASS,none,135,0,20,build/coherent/rtl_litmus_traces/sb_fence_12_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_12_events.csv,build/coherent/rtl_litmus_traces/sb_fence_12_enriched.jsonl
SB_FENCE,store_buffering,true,13,38854,40,50,1,1,"1,1",4,PASS,none,136,0,15,build/coherent/rtl_litmus_traces/sb_fence_13_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_13_events.csv,build/coherent/rtl_litmus_traces/sb_fence_13_enriched.jsonl
SB_FENCE,store_buffering,true,14,38985,55,50,1,1,"1,1",4,PASS,none,156,0,22,build/coherent/rtl_litmus_traces/sb_fence_14_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_14_events.csv,build/coherent/rtl_litmus_traces/sb_fence_14_enriched.jsonl
SB_FENCE,store_buffering,true,15,39116,0,75,1,1,"1,1",4,PASS,none,154,0,65,build/coherent/rtl_litmus_traces/sb_fence_15_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_15_events.csv,build/coherent/rtl_litmus_traces/sb_fence_15_enriched.jsonl
SB_FENCE,store_buffering,true,16,39247,10,75,1,1,"1,1",4,PASS,none,149,0,55,build/coherent/rtl_litmus_traces/sb_fence_16_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_16_events.csv,build/coherent/rtl_litmus_traces/sb_fence_16_enriched.jsonl
SB_FENCE,store_buffering,true,17,39378,25,75,1,1,"1,1",4,PASS,none,143,0,34,build/coherent/rtl_litmus_traces/sb_fence_17_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_17_events.csv,build/coherent/rtl_litmus_traces/sb_fence_17_enriched.jsonl
SB_FENCE,store_buffering,true,18,39509,40,75,1,1,"1,1",4,PASS,none,180,0,95,build/coherent/rtl_litmus_traces/sb_fence_18_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_18_events.csv,build/coherent/rtl_litmus_traces/sb_fence_18_enriched.jsonl
SB_FENCE,store_buffering,true,19,39640,55,75,1,1,"1,1",4,PASS,none,188,0,48,build/coherent/rtl_litmus_traces/sb_fence_19_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_19_events.csv,build/coherent/rtl_litmus_traces/sb_fence_19_enriched.jsonl
SB_FENCE,store_buffering,true,20,39771,0,0,1,1,"1,1",4,PASS,none,117,0,9,build/coherent/rtl_litmus_traces/sb_fence_20_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_20_events.csv,build/coherent/rtl_litmus_traces/sb_fence_20_enriched.jsonl
SB_FENCE,store_buffering,true,21,39902,10,0,1,1,"1,1",4,PASS,none,119,0,6,build/coherent/rtl_litmus_traces/sb_fence_21_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_21_events.csv,build/coherent/rtl_litmus_traces/sb_fence_21_enriched.jsonl
SB_FENCE,store_buffering,true,22,40033,25,0,1,1,"1,1",4,PASS,none,131,0,7,build/coherent/rtl_litmus_traces/sb_fence_22_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_22_events.csv,build/coherent/rtl_litmus_traces/sb_fence_22_enriched.jsonl
SB_FENCE,store_buffering,true,23,40164,40,0,1,1,"1,1",4,PASS,none,136,0,12,build/coherent/rtl_litmus_traces/sb_fence_23_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_23_events.csv,build/coherent/rtl_litmus_traces/sb_fence_23_enriched.jsonl
SB_FENCE,store_buffering,true,24,40295,55,0,1,1,"1,1",4,PASS,none,158,0,15,build/coherent/rtl_litmus_traces/sb_fence_24_rvfi.csv,build/coherent/rtl_litmus_traces/sb_fence_24_events.csv,build/coherent/rtl_litmus_traces/sb_fence_24_enriched.jsonl
MP,message_passing,false,0,41250,0,0,0,1,"0,1",2,PASS,none,108,0,8,build/coherent/rtl_litmus_traces/mp_00_rvfi.csv,build/coherent/rtl_litmus_traces/mp_00_events.csv,build/coherent/rtl_litmus_traces/mp_00_enriched.jsonl
MP,message_passing,false,1,41381,10,0,0,1,"0,1",2,PASS,none,110,0,10,build/coherent/rtl_litmus_traces/mp_01_rvfi.csv,build/coherent/rtl_litmus_traces/mp_01_events.csv,build/coherent/rtl_litmus_traces/mp_01_enriched.jsonl
MP,message_passing,false,2,41512,25,0,0,1,"0,1",2,PASS,none,110,0,5,build/coherent/rtl_litmus_traces/mp_02_rvfi.csv,build/coherent/rtl_litmus_traces/mp_02_events.csv,build/coherent/rtl_litmus_traces/mp_02_enriched.jsonl
